dam_name,longitude,latitude
STOTTS LAKE DAM,-93.7079,38.3377
FUTURAMA LAKE DAM,-93.719,38.721
SHADY LAKE DAM,-94.443,38.9931
MIDDLEBROOK DEVELOP. LAKE DAM,-90.8692,37.5711
WHITEHURST LAKE DAM,-90.3397,37.3758
LAKE WINNEBAGO DAM,-94.3556,38.8178
MONONAME425,-93.5746,38.7215
HOLDEN RESERVOIR DAM EAST,-93.9537,38.715
VANDERFORD NUMBER TWO DAM,-93.4895,37.8291
BUDGET BUSTER DAM,-91.2601,38.0817
OSCAR F JUERGENS DAM,-91.321,38.3474
MCMENAMY LAKE DAM,-92.5745,38.5247
HABLE DAM,-90.0696,37.2462
KEHR LAKE DAM,-91.4208,38.3539
MUELLER LAKE DAM,-91.4412,38.6808
OLLIE MOORE LOWER LAKE DAM,-89.8963,37.6773
HOLIFIELD LAKE DAM,-91.4741,37.965
DENNIS LAKE DAM,-92.9688,38.3438
FULTON DAM,-90.0699,37.5729
WOHLTMAN LAKE DAM,-91.4726,38.7288
LERWICK LAKE DAM,-91.4411,38.0544
GLEN BASLER LAKE DAM,-90.0615,37.8333
MONONAME 662,-90.4796,37.6802
WAGNER LAKE DAM,-90.5622,38.3245
THOMPSON LAKE DAM,-91.645,39.6213
SUNRISE LAKE UPPER DAM,-90.5376,38.0507
PINE TREE LAKE EAST DAM,-90.8717,37.9163
MAGEE LAKE DAM,-90.9984,39.2985
LAKENAN LAKE DAM,-89.8894,37.8264
SHEPHERD OF THE HILLS HIST SOC DAM,-93.2695,36.6728
THE LOST SEVEN LAKE DAM,-90.0883,37.6691
LUTTRELL LAKE DAM LOWER,-90.8295,37.9929
TABLE ROCK DAM,-93.3083,36.595
SMITH LAKE DAM,-90.9925,38.2618
TRIPOLI VALLEY DAM,-91.5299,37.9202
COLLINS LAKE DAM-SECT 16,-90.5004,37.2729
MAR-KAY LAKE DAM,-92.3375,38.393
LUBKER DAM,-92.2792,38.6246
MONONAME318,-91.0895,38.8018
ETUCHEE DAM,-92.7426,36.7402
DUNCAN LAKE DAM,-91.1712,38.6422
WINDSOR PLACE NUMBER 1,-92.714,38.8848
ZEMAN LAKE DAM,-90.6859,38.4318
BUTTERFLY LAKE DAM,-90.2472,37.7878
DRESSER NO.4 DAM,-90.6811,38.0216
HART DEVELOPMENT LAKE DAM-SECT 15,-91.4627,37.7567
"SCHULTEHENRICH,ROBERT DAM",-90.9533,38.6075
GREEN VALLEY FARM,-90.9066,38.6023
"WHITE,SMITH,AUSTIN LAKE DAM",-91.1893,38.8142
DOVE LAKE DAM,-92.098,38.503
ORTMEYER LAKE DAM,-92.2399,38.3225
CLA-LOR LAKE DAM,-92.2283,38.3455
LANDWEHR LAKE DAM,-91.4675,38.2603
DESSIEUX LAKE DAM,-90.8084,37.8851
METZGER DAM,-91.5058,37.7644
BROWN LAKE DAM,-91.7133,39.0977
HOFFMAN LAKE DAM,-90.8258,38.1722
MONONAME 875,-90.8302,38.0971
CRUM LAKE DAM,-90.3027,36.8959
ARROWHEAD ESTATES-LOWER-DAM(SHALLOW),-90.551,38.6682
BRADY LAKE DAM SOUTH,-91.1483,38.8402
JASPER LAKE DAM,-91.5621,38.2683
COOPER DAM,-91.7804,36.9851
STACE SHANNON LAKE,-91.8318,36.5856
ANDERSON LAKE DAM,-90.2882,37.1268
BRADY LAKE DAM NORTH,-91.1491,38.8432
COVINGTON LAKE DAM,-91.7112,39.0201
WESTGATE LAKE DAM,-90.4583,38.6706
HARRING LAKE DAM,-91.6043,38.5087
KREKELER LAKE DAM,-91.4287,38.1466
LAKEWOOD DAM,-92.2316,38.5412
BROWN LAKE DAM,-90.8905,38.48
LAKE TANGLEWOOD NORTH DAM,-89.5263,37.3585
DRESSER MINERALS SEC. 19 DAM,-90.6385,38.0019
MARTIN LAKE DAM,-91.8288,36.6501
HAHN LAKE DAM/(DRY),-90.7427,38.0663
COLLINS LAKE DAM,-94.2595,38.3665
WINDSOR LAKE DAM,-93.6865,38.5307
GANN LAKE DAM,-93.9373,38.8102
FREEMAN WATER SUPPLY LAKE DAM,-94.5011,38.6094
MUNZLINGER LAKE DAM,-91.5831,38.777
WHEELGATE LAKE DAM,-91.646,37.9944
BARBER LAKE DAM,-94.2815,38.9115
E.BR SO FK BLACKWATER A-5,-94.0653,38.8982
GRINTER LAKE DAM,-94.2687,38.4581
WILLIAMS LAKE DAM-SEC 35,-93.5392,38.3821
MENDENHALL LAKE DAM,-93.7213,37.1753
YOUNG LAKE DAM,-93.5262,38.6116
E.BR SO FK BLACKWATER B-19,-94.0625,38.8699
ELLIOTT LAKE DAM,-92.6327,38.5082
ACKLEY LAKE DAM,-93.7045,38.2187
SPRING LAKE DAM,-94.5836,38.768
DORMAN LAKE DAM,-93.8294,37.861
CARNAHAN LAKE DAM,-90.8172,36.9478
LAKE MINTAHAMA DAM,-94.5072,36.9678
HIGDON LAKE DAM,-93.6166,39.2013
HERR LAKE DAM,-94.5822,37.2599
LAKE GIRARDEAU DAM,-89.8432,37.2795
MASTERS LAKE DAM,-89.9309,37.1866
DENNIS LAKE DAM,-92.0045,37.9877
BLACK LOWER LAKE DAM,-90.6274,37.7297
SULLIVAN LAKE DAM,-91.7937,38.9052
LAKE KAH-TAN-DA DAM,-89.9944,37.6496
INDIAN CREEK MINE DAM - UPPER,-90.9215,38.0545
COLLINS LAKE DAM-SECT 31,-90.5502,37.1475
LAKE LAHWEENO DAM,-91.7626,38.8284
ASSAF LAKE DAM,-90.8667,38.1678
ALPINE LAKE DAM,-90.7815,38.2326
BLOODLAND QUAD NO.2 DAM(FEDERAL),-92.1686,37.7259
SENG LAKE DAM,-91.3836,38.8379
MONONAME 41,-91.1258,37.6388
MATTHEWS LAKE DAM,-91.3452,38.1133
LAKE WARRENTON DAM,-91.1307,38.9065
MINERAL POINT #2,-90.7211,37.9574
GARVER LAKE DAM,-90.3771,36.9146
SHADOW VALLEY LAKE DAM,-92.0385,38.5998
SIEM LAKE DAM,-90.9436,38.5808
EVERGREEN LAKE DAM UPPER,-90.7506,38.4124
QUEEN MARY DAM,-91.1114,37.7239
THURMAN LAKE DAM,-92.8908,37.5071
DEERWOOD LAKE NO.3 DAM,-90.6018,38.3405
LAKE ST CLAIR NUMBER TWO DAM,-90.9982,38.3285
BLACKWELL MINE DAM,-90.6553,38.0573
MEMORY LAKE DAM,-91.6222,38.6406
LAC RENEE DAM,-90.6227,37.9146
RUSTIC HILLS LAKE DAM,-90.6695,38.4112
PORTER LAKE DAM,-92.6638,38.5011
JONES LAKE DAM,-90.8271,38.0543
RUSTIC HILLS RESORT LAKE DAM,-90.5083,38.1134
INDIAN CREEK MINE DAM-LOWER,-90.9193,38.0643
ALEXANDER FARMS DAM,-92.3526,37.9387
CARDETTI LAKE DAM,-91.5631,38.0341
BRANDS LAKE DAM,-90.1357,37.8075
SUMMER SET LAKE DAM,-90.5712,38.0961
SWANTNER LAKE DAM,-90.7843,38.3175
CADET MINE TAILINGS DAM,-90.6656,37.9944
CREWS LAKE DAM,-92.7955,38.5937
JACKSON KELLER TRUST LAKE DAM-NORTH,-93.1245,38.2606
BELGRADE DAM,-90.7982,37.8395
COWAN LAKE DAM,-91.6841,38.1419
KEYES BRANCH MINE DAM,-90.7524,37.963
YACOVELLI LAKE DAM,-90.6418,37.7951
WILLIAMS LAKE SEC-31 DAM,-90.3132,37.2357
STROTHMANN LAKE DAM,-90.8295,38.3941
SELLENRIEK DAM,-91.3311,38.5816
"FLYING ""S BAR RANCH DAM""",-90.6697,38.0247
LAKE KAL-TATRI,-90.2431,37.7942
LAKE SCHEFFBORG DAM,-91.058,38.7855
TAYLOE LAKE DAM EAST,-91.4395,38.2675
KISCO DAM,-90.0347,37.8423
PEHLE LAKE DAM,-91.8295,39.2302
GEHRKE LAKE DAM,-91.4198,38.6688
WHISPERING VALLEY LAKE #3,-91.2301,38.513
WIEBURG LAKE DAM,-91.6698,39.0898
OZARK FISHERIES DAM,-92.5171,37.8937
SELA LAND DAM,-90.8014,37.4573
BLACKWELL POND DAM,-90.6383,38.0178
MONEY SUNK RANCH DAM,-91.1377,38.7856
GIESLER LAKE DAM,-90.0491,37.8694
FLETCHER TAILINGS POND DAM(INUNDATED),-91.1036,37.4641
BIG LAKE DAM,-91.2842,37.9451
HUNT LAKE DAM,-91.3363,37.0083
ROCK ISLAND LAKE DAM,-94.2921,38.7958
CURLESS LAKE DAM,-94.3202,37.5523
BINDER COMMUNITY LAKE DAM,-92.3008,38.6022
CLARY LAKE DAM,-93.6812,38.1708
CITY OF SWEET SPRINGS DAM B,-93.4247,38.9583
MONONAME 308,-94.6031,37.9255
HICKORY HILLS LAKE DAM,-93.6622,38.7427
ELLIOT LAKE DAM,-94.5362,37.2473
CORBIN LAKE DAM,-93.6766,38.1013
MONK LAKE DAM,-93.5341,39.3601
TATGE LAKE DAM-SECT 29,-93.3928,38.2225
SALMON LAKE DAM-NORTH,-94.0691,38.5351
ELK LAKE DAM,-93.0542,37.2663
BARBER LAKE DAM,-93.5752,38.378
STOCKMAN LAKE DAM,-93.5189,39.0544
RAUCH DAM,-93.754,38.995
BUSHWHACKER DAM,-94.4061,37.6712
CARTER LAKE DAM-SECTION 10 LOWER,-93.8652,39.1546
PAUL'S LAKE DAM,-92.9378,37.0559
LOGUE LAKE DAM,-94.4575,37.518
RAINBOW LAKE DAM,-93.2631,37.3604
LAKE LAURA DAM,-91.339,37.0994
HENPECK HOLLOW DAM,-91.0928,37.9816
PEMBERTON LAKE DAM-SEC 22,-89.7027,37.2599
MONONAME 860,-91.4372,37.9637
BURROW LAKE DAM/(DRY),-90.5725,38.2487
RED LAKE,-92.171,37.7316
WEISEL LAKE DAM,-91.419,38.0496
BUSCHLING LAKE DAM,-91.6412,40.2521
LAIR LAKE DAM,-92.0255,36.5999
"ANTHONIS,E LAKE DAM",-90.7485,38.5553
EGAN LAKE DAM,-91.5731,38.112
ELSENRAAT LAKE DAM,-91.4907,38.7281
WOOD ACRES DAM,-91.7158,39.4721
LONA LOU LAKE DAM,-89.8898,37.4954
BOSTON LAKEWOOD PARK DAM,-90.9047,38.4732
RAEWOOD LAKE DAM,-90.5884,38.6487
BAKER DAM,-91.6584,38.6336
LAC LAFITTE DAM,-90.5941,37.8925
NORTH TWIN LAKES DAM,-89.5978,37.3212
STRUMFELS LAKE DAM,-90.5058,38.6216
PENNEL LAKE DAM,-92.7845,37.6708
BEQUETTE DAM - NONAME 262,-90.5969,38.3467
A O SHEARRER LAKE DAM,-90.5171,37.1463
LAKE HARMONY DAM,-90.2981,37.6133
HUGHES LAKE DAM,-93.4405,38.7084
MINE LAMOTTE DAM,-90.2729,37.6246
AUTUMN LAKE DAM,-90.4565,38.3962
MARKHAM SPRINGS DAM(FEDERAL),-90.6024,36.9786
ACUFF & AYERS LAKE DAM,-90.1191,37.1203
SOLOMAN LAKE DAM,-90.8758,38.6083
LOST VALLEY LAKE DAM,-91.3897,38.4744
HILL CREEK ACRES LAKE DAM,-92.3548,38.8613
FREDERICKTOWN CITY DAM,-90.3092,37.5772
ROBINSON'S DAM,-92.5988,38.9028
KUPER-SCOTT RANCH DAM,-91.9708,38.533
CASTELENOVO LAKE DAM,-91.0509,38.7666
SMITH DAM,-92.1201,38.9689
VERLOTTA DAM,-91.4125,36.7372
"LEONARD,GLEN DAM",-90.5369,38.3457
LAKE GRENDEL DAM,-91.088,38.7678
KOEPKE LAKE DAM NORTH,-91.0744,38.7281
LITSCHELL LAKE DAM,-90.9984,38.7594
HOLLOWAY LAKE DAM,-90.3449,36.8007
WHITETAIL MIDDLE DAM,-92.9299,40.5127
PLOVER LAKE DAM,-94.3295,38.8908
GRAND FALLS DAM,-94.5421,37.0324
BERRA LAKE DAM,-90.9686,39.3239
GEORGE EMBERRY DAM,-94.247,37.5473
MEDICINE TWP.CA-29-6003-117-017-1,-93.3802,39.8875
HABEYLE DAM,-94.0713,37.3969
EAST FORK BIG CREEK DAM E- 72,-93.9939,40.3829
THEUSEN LAKE DAM,-93.7793,40.2168
CLARENCE CANNON MEM WATERSHED DAM 11,-90.8754,39.1835
HUGHSON LAKE DAM,-93.7558,39.528
GRINDSTONE-LOST-MUDDY WATERSHED DAM LT-104,-94.3892,39.997
VIEW HIGH LAKE DAM,-94.4602,38.9408
HUENEFELD LAKE DAM,-93.9017,39.0936
KOLKMEYER LAKE DAM,-94.0245,39.1049
JACKRABBIT LAKE DAM,-94.3227,38.8885
SIECK LAKE DAM,-93.8123,39.6644
LOCUST RIDGE NORTH LAKE,-93.283,40.3289
WHITE OAK TWPCA-29-6003-081-003-5,-94.1949,40.2164
TERRE HAUTE EAST DAM,-93.1837,40.4309
ATKINSON LAKE DAM,-94.0463,38.0063
GRINDSTONE-LOST-MUDDY WATERSHED DAM D-39,-94.3491,40.0214
ARGYLE LAKE DAM,-92.0424,38.3078
HAAKE LAKE DAM,-94.283,38.7552
RAINTREE LAKE DAM,-94.3815,38.8345
MONONAME 658,-94.1202,37.6426
GORDON LAKE DAM,-93.3012,37.7116
MONONAME 4,-93.2076,38.29
TAUM SAUK PS UPPER,-90.8167,37.5333
TIMBER LINE LAKE DAM,-93.3229,38.3952
GRAY LAKE DAM,-93.7604,39.0587
"HELLMUTH,GEORGE LOWER DAM",-91.3713,37.3558
HEINE LAKE DAM,-94.5884,38.5457
YUKON LAKE DAM,-93.8628,38.8624
SPRINGDALE LAKE,-94.5104,38.8213
SAYERSBROOK DAM,-90.9255,37.9866
LOST CREEK F-3,-94.6122,36.8539
STALLMAN LAKE DAM,-91.2413,38.5064
TABO CREEK WATERSHED DAM C-23,-93.8012,39.1158
BEISLEY LAKE DAM-SOUTH,-94.2886,38.0542
RIPLEY COUNTY LAKE DAM,-90.9554,36.6581
LAKE RALPH FOSTER DAM,-93.0493,37.2658
KOENIG DAM,-90.8028,38.6166
PANHORST LAKE DAM,-91.2871,38.4908
LAKE DAN-BEA DAM,-90.905,38.7813
BRIAN SCHNARRE LAKE DAM,-92.2176,39.1967
PETERSON LAKE DAM 001,-94.6078,39.8399
PRESTON LAKE DAM,-93.6825,40.2295
BROWN LAKE DAM,-92.3848,40.0834
BUSCH WILDLIFE AREA-SEC 27 DAM,-90.7774,38.7095
WINDMILLER DAM #2,-92.1702,38.7806
THIEL LAKE DAM-WEST,-90.8976,39.3221
WALTON LAKE DAM,-91.4404,39.0465
FOSTER LAKE DAM,-94.4583,40.2943
BIRKHEAD LAKE DAM,-90.823,39.0118
MANN LAKE DAM,-92.0859,39.9317
GRINDSTONE-LOST-MUDDY WATERSHED DAM C- 39A,-94.4869,40.0251
MARSH LAKE DAM,-93.1488,39.1502
SAMPSON LAKE DAM,-94.6246,39.3005
WOODS DAM,-94.5634,39.5643
HERRING LAKE DAM,-91.8673,38.8425
LITTON LAKE DAM SOUTH,-93.5491,39.8135
GLENKIRK FARMS LAKE DAM,-94.4126,39.8969
WIES LAKE DAM,-92.596,39.0776
GASH DAM,-93.7071,39.0689
MOORE LAKE DAM,-93.5526,39.719
VOGEL LAKE DAM,-93.2405,39.1088
PETERSON LAKE DAM,-92.2378,38.7664
WILKERSON DAM,-92.2757,39.5977
WHETSTONE CRK WLDLF AREA-SEC 6-UPPER,-91.7341,38.96
PALMER LAKE DAM,-92.5986,39.144
CALDWELL SECTION 7 LAKE DAM,-92.1691,39.9356
BEAR CREEK WATERSHED DAM F- 1,-91.934,40.299
BUCK-DOE RUN WATERSHED STRUCTURE #27A,-91.5566,40.1771
GRINDSTONE-LOST-MUDDY WATERSHED DAM B- 7,-94.3374,39.8586
O'CONNELL DAM,-94.4455,37.8381
EAST FORK BIG CREEK DAM E- 82,-93.96,40.3509
SOUTH FORK BLACKWATER RIVER DAM A- 1,-94.0822,38.8184
SUNSET LAKE DAM,-92.711,39.2094
WICKER LAKE DAM,-93.351,38.919
KUESTER LAKE DAM,-93.9184,39.0875
KLATT LAKE DAM,-93.8389,39.4409
NORRIS CA-29-6003-171-002-7,-93.1879,40.4478
MANN LAKE DAM,-93.8787,39.6007
SOMERSET SOUTH DAM,-93.383,40.5758
PLEASANT HILL LAKE DAM,-94.2972,38.8215
BUCK & DOE RUN WATERSHED DAM LT-62,-91.5474,40.1746
EAST FORK BIG CREEK DAM E- 67,-93.9735,40.3911
WILDHORSE CREEK PARKWAY DAM #2,-90.6309,38.6477
TEBO FRESHWATER LAKE DAM,-93.6437,38.4722
EAST FORK BIG CREEK DAM E- 64,-93.9485,40.3966
LEAZENBY LAKE DAM-SEC 15,-93.8046,40.3475
VILLAGE DRIVE DAM,-90.9711,38.8625
MCGEE DAM,-91.8282,39.131
FORDYCE LAKE DAM,-93.9081,40.3066
BLUE SPRINGS DAM,-94.3383,39.0183
EAST FORK BIG CREEK DAM E- 49,-93.9861,40.4577
CONTINENTAL GRAIN CO. #2 DAM,-94.3824,40.3674
INDIAN CREEK COMMUNITY DAM,-93.6959,39.8966
WILSON LAKE DAM,-94.9358,39.4868
WHISPERING HILLS LAKE DAM,-94.4591,39.0424
SHIRKEY RECREATION PARK LAKE DAM,-93.9463,39.2711
SCOTT/COLBY LAKE DAM,-93.7656,40.0882
EAST FORK BIG CREEK DAM E- 73,-93.967,40.372
SHELTON LAKE DAM,-94.423,37.3565
EAST FORK BIG CREEK DAM LT- 26,-93.9503,40.4616
BLOMBERG FARM DAM,-92.5062,39.8546
MONONAME 64,-94.4584,38.0375
LONGVIEW DAM -NORTH,-94.4493,38.8982
USSARY DAM,-94.7655,39.6388
SPRINGER LAKE DAM,-94.2081,39.1625
HAGEMIER LAKE DAM,-91.4432,39.1015
HICKS LAKE DAM NORTH-SEC 20,-91.2702,38.8256
WESTHOFF LAKE DAM,-90.7485,38.9801
PLEASURE HILLS ESTATES LAKE DAM,-92.9621,39.5972
SMARR LAKE DAM,-92.4454,38.9604
TROJAN LAKE DAM,-90.983,38.9696
TERBROCK LAKE DAM,-91.0871,39.0188
ANDERSON LAKE DAM,-94.0533,40.4721
GRIFFIN LAKE DAM,-93.5085,39.4011
HEINRICHSMEYER DAM,-91.7592,38.882
BUMGARNER LAKE DAM-SEC 3,-92.3693,39.1494
CASPER LAKE DAM,-91.3424,38.8529
HEREFORD VALLEY LAKE DAM,-94.7561,39.2166
STOLL LAKE DAM,-93.4908,39.1053
BOCO MO DAM,-92.3667,39.0497
BURLINGTON LAKE DAM,-91.8521,39.1731
HERON LAKE DAM LOWER,-91.353,38.9301
GRINDSTONE-LOST-MUDDY WATERSHED DAM F-61,-94.2842,39.9426
WELLINGTON NAP C-22,-94.0294,39.1268
SAGER LAKE DAM,-93.0209,39.8871
WAGNER LAKE DAM,-91.1466,38.7252
FORTUNE LAKE DAM,-93.068,38.8552
CAHALL LAKE DAM,-91.4631,39.0721
WOOD LAKE DAM,-92.463,40.0733
JAY LAKE DAM NORTH,-94.4557,40.4632
BAUGHER DAM,-94.1911,40.4968
KIMMY LAKE DAM,-92.4099,39.0554
VEATCH LAKE DAM,-93.5537,40.1281
HAMILTON LAKE DAM-SEC 35,-93.674,40.2965
SMITH LAKE DAM SEC 1,-92.3384,38.8913
STANEK LAKE DAM,-91.3893,39.0426
COLE LAKE DAM,-94.9521,40.0156
SHADY LAKE DAM,-92.3158,38.9737
CARROL LAKE DAM,-92.1317,39.7626
CLEMENT LAKE DAM,-90.8605,38.7633
CALDWELL SECTION 6 LAKE DAM,-92.1603,39.9514
MALLORY LAKE DAM,-92.3227,39.4697
BUSCH WILDLIFE AREA-SURVEY 1778 DAM,-90.7774,38.7436
CALLAHAN CREEK C-2,-92.459,39.0054
COUNTRY VIEW ACRES LAKE DAM,-92.368,39.1166
SUTER LAKE DAM,-90.8896,39.0656
MEYERS LAKE DAM,-92.1944,40.3922
FOREST HILLS LAKE DAM,-90.9463,38.8247
EAST FORK BIG CREEK DAM LT- 42,-93.9535,40.3481
102 RIVER TRIBUTARIES DAM 16,-94.8086,40.3666
POOSEY STATE FOREST LAKE DAM,-93.7022,39.9379
GRINDSTONE LMC  F-30,-94.1427,39.9128
LOST CR PILOT WATERSHED DAM B-4,-90.8261,39.1615
RODDY LAKE DAM,-92.1577,39.1688
SOUTHWEST RESEARCH CENTER DAM,-93.7707,37.0737
GIBSON LAKE DAM,-93.9946,40.3652
LITTLE SNI-A-BAR WTRSD #27 DAM,-93.9076,39.1236
RUDOLF BENNITT LAKE DAM,-92.4588,39.2445
EAST FORK BIG CREEK DAM E- 95,-94.0068,40.3241
HEDGEWOOD DAM,-93.4832,40.3837
DERAMUS LAKE DAM/CE REPORT-DORAMUS,-94.5511,38.8886
ARNEY LAKE DAM,-93.8163,40.2943
WHITE LAKE DAM,-91.0114,39.1721
BLIND PONY DAM,-93.3679,39.0317
EAST FORK BIG CREEK DAM E- 41,-93.9511,40.4551
EAST FORK BIG CREEK DAM E-101,-94.0201,40.3023
SOUTH FORK BLACKWATER RIVER DAM A-20,-94.0777,38.8589
GRINDSTONE-LOST-MUDDY WATERSHED DAM LT-102,-94.2597,39.8356
LITTLE SNI-A-BAR WTRSD #33 DAM,-93.9478,39.1071
G-L-M CREEK A-6,-94.3206,39.7937
TERRACE LAKE DAM,-94.5423,38.9226
LAKE TAPAWINGO DAM,-94.3172,39.0231
REED AREA NO 3,-94.3399,38.8694
EAST FORK BIG CREEK DAM LT- 34,-93.933,40.5604
ARROWHEAD LAKE DAM,-92.3855,38.8768
WILSON LAKE DAM,-93.9794,38.6548
KARR LAKE DAM,-94.2453,39.8353
GRINDSTONE-LOST-MUDDY WATERSHED DAM LT-159,-94.3414,39.9759
WILDWOOD DAM,-94.4518,38.9972
B & C SUBDIVISION DAM,-92.4147,38.8822
KENNETH JOHNSON STRUCTURE DAM,-94.9831,40.5663
SMITH LAKE DAM,-94.8841,40.073
BUCK-DOE RUN WTRSHED #2 STRUC,-91.5779,40.264
EAST FORK BIG CREEK SITE LT-7 DAM,-93.9727,40.4156
KERNODLE LAKE DAM #1,-94.5561,38.9112
LAKE LUNA DAM,-94.3449,38.6616
APPLETON CITY LAKE DAM,-94.0683,38.1733
CLAYSVILLE LAKE DAM,-92.257,38.67
MITCHELL LAKE DAM,-94.6439,39.527
KOHL IRRIGATION LAKE-NORTH,-91.4844,39.2901
MAYSVILLE NEW RESERVOIR DAM,-94.3778,39.8775
THE BLUFFS LAKE DAM,-90.5644,38.72
WRIGHT LAKE DAM,-92.9332,39.5249
GLEN ROSE LAKE DAM,-90.4547,38.4253
WILLOW CREEK WATERSHED DAM A- 28,-94.0273,39.2688
HAYDEN LAKE DAM,-94.7791,40.364
LOCHWINNOCH DAM,-92.0816,38.9411
FREEMAN FARM NUMBER TWO DAM,-94.4628,39.6366
PERRY CITY DAM NO. 2,-91.6705,39.4226
ROLFLING LAKE DAM SEC 6,-92.7131,38.9628
CARL MOORE LAKE DAM,-91.5038,39.3329
SCOFIELD LAKE #3 DAM,-91.2866,38.8363
WALLACE RYALS LAKE DAM,-92.6209,39.4506
THIELE LAKE DAM,-91.0207,38.8688
JOHNSON LAKE DAM,-93.4886,39.376
PHANTOM LAKE DAM,-92.9594,40.5285
HIATT LAKE DAM,-94.8506,39.4047
GIBSON DAM,-91.5618,39.3717
HAMBAUCH LAKE DAM,-91.2626,38.8153
REEDS LAKE DAM,-92.0447,38.8676
GRINDSTONE-LOST-MUDDY WATERSHED DAM F- 20,-94.1983,39.8911
WAITMAN LAKE DAM-SECT 30,-93.5166,39.5544
JAMES LAKE DAM,-94.64,40.5346
CARLIE LAKE DAM,-90.9285,38.8212
GRINDSTONE-LOST-MUDDY WATERSHED DAM C-27,-94.4842,40.0883
SMITH LAKE DAM,-93.622,39.8446
ZIMMERMAN LAKE DAM,-92.6794,38.5148
BURKEMPER LAKE,-91.0188,39.0022
KIMBRELL LAKE DAM,-94.2895,39.1658
KNITTEL DAM #2,-91.7425,38.8855
SELTSAM LAKE DAM,-92.2547,39.0387
ROCK CREEK BRANCH DAM,-92.2552,40.1494
BUSCH WILDLIFE AREA-SURVEY 297 DAM,-90.7497,38.7244
STRAIGHT LAKE DAM EAST,-93.6658,39.8669
LOST CANYON LAKES DAM-SEC 26 WEST,-91.7825,38.8125
HOWELL LAKE DAM,-92.7194,39.1029
JAKE BLESSING LAKE DAM-SECT 8,-92.2615,40.4563
CROWDER LAKE DAM,-93.5694,40.3006
RAPP LAKE DAM,-92.4314,38.9327
BRYAN LAKE DAM,-93.211,39.1664
BUMGARNER LAKE DAM-SEC 11,-92.3461,39.1433
WALNUT CREST LAKE DAM,-92.3359,39.0558
KOHL LAKE DAM,-92.55,39.5361
RODICK LAKE DAM,-93.9012,39.0563
FROMAN LAKE DAM,-93.8167,39.914
LITTLE SNI-A-BAR CREEK DAM 45,-93.9484,39.0162
MCDANIEL LAKE DAM,-93.3143,37.2946
CRYSTAL LAKES SEC 31 DAM,-94.1938,39.3589
POOSEY 79-35-05-10,-93.7087,39.9277
LAKE VENITA DAM,-93.9625,39.0061
MONONAME 78,-94.0825,38.0099
ADRIAN RESEVOIR DAM,-94.3369,38.3917
MARYVILLE LAKE DAM,-94.7852,40.3577
LITTLE SNI-A-BAR CREEK DAM 42,-93.9543,39.046
SIELFLEISCH DAM,-91.7626,38.8216
BELCHER BRANCH LAKE DAM,-94.7319,39.5826
OVERLOOK,-93.3621,40.3301
ROBB FARM DAM,-92.4766,39.3805
HARDING BROTHERS #2 DAM,-93.9499,40.3624
LAND OF LAKES DAM NORTH,-93.9087,39.0277
CRUTCHFIELD RECLAMATION DAM,-92.5471,39.5386
GRINDSTOME-LOST-MUDDY WATERSHED DAM LT-125,-94.2283,39.8416
CHILLICOTHE RC&D FLOOD PREVENTION STRUCT.,-93.546,39.8087
MEADOW LAKE ESTATES DAM,-94.3357,39.2794
OYLER LAKE DAM,-93.8226,39.3432
REICH LAKE DAM,-93.845,38.9823
FEUTZ LAKE DAM EAST LOWER,-91.9888,39.0945
FELLOWS LAKE DAM,-93.231,37.3148
SOENDKER LAKE DAM,-93.8965,39.1103
EAST FORK BIG CREEK DAM E- 75,-93.9668,40.3654
WINDMILLER LAKE DAM SEC. 30,-92.4273,39.1873
EAST FORK BIG CREEK DAM E- 50,-93.985,40.452
MONONAME 202,-94.2243,37.8162
TABO CREEK WATERSHED DAM B-23,-93.8631,39.0725
LANDESS 002,-94.9548,39.9861
VARNER DAM,-94.0985,39.0432
WYNNE LAKE DAM,-93.7544,40.1634
EAST FORK BIG CREEK DAM E- 66,-93.95,40.3875
JOHNSON-6 DAM,-92.9994,40.5428
HAMILTON&HILL FARM LAKE DAM,-93.9821,39.3086
TAYLOR LAKE DAM-SOUTH,-93.8371,40.3332
TUGGLE'S DAM LT-93,-93.9011,40.4225
NORTH LAKE DAM,-94.3591,38.6866
WADE/WEBSTER DAM,-93.4324,40.4703
LESCHER LAKE DAM,-95.3847,40.2268
BEAN LAKE DAM,-94.4462,37.4801
HIGBEE CITY LAKE DAM,-92.4958,39.3105
BAINBRIDGE LAKE DAM,-94.5715,39.4212
ADAMS LAKE DAM,-92.549,39.5654
LIERHEIMER LAKE DAM,-91.8544,39.1782
JAMESPORT CITY LAKE DAM,-93.8112,39.9908
VAN METER DAM,-93.2624,39.2828
MARYVILLE WATERWORKS DAM,-94.8323,40.3472
TOUCHETTE LAKE DAM,-90.8711,38.9293
BETHEL LAKE DAM,-91.4655,38.8992
SHELLABARGER DAM SOUTH,-92.0529,39.1345
STEFFAN LAKE DAM,-91.9876,39.9501
WHITE LAKE DAM,-92.9703,39.7001
TABO CREEK WATERSHED DAM C-21,-93.8657,39.1159
LAKE INNSBROOK DAM,-91.0545,38.7678
102 RIVER TRIBUTARIES DAM C-5,-94.8628,40.4144
FRANK MILNE DAM (DRY),-95.1058,39.9169
PRUITT LAKE DAM,-95.1108,40.5557
HALL LAKE DAM,-95.5256,40.4121
